"state","place","zcta","stab","PlaceName","ZIPName","pop20","afact"
"State code","Place code","ZIP census tabulation area","State abbr.","Place name","ZIP Code name","Total population (2020 Census)","place-to-zcta allocation factor"
"48","10897","78681","TX","Brushy Creek CDP, TX","Round Rock, TX",14782,0.6564 
"48","10897","78717","TX","Brushy Creek CDP, TX","Austin, TX",7654,0.3399 
"48","10912","77801","TX","Bryan city, TX","Bryan, TX",15097,0.1798 
"48","10912","77802","TX","Bryan city, TX","Bryan, TX",25502,0.3037 
"48","10912","77803","TX","Bryan city, TX","Bryan, TX",30401,0.362 
"48","10912","77807","TX","Bryan city, TX","Bryan, TX",8076,0.0962 
"48","10912","77808","TX","Bryan city, TX","Bryan, TX",4877,0.0581 
"48","10912","77845","TX","Bryan city, TX","College Station, TX",27,0.0003 
"48","10960","76427","TX","Bryson city, TX","Bryson, TX",430,1 
"48","10984","78607","TX","Buchanan Dam CDP, TX","Bluffton, TX",7,0.0046 
"48","10984","78609","TX","Buchanan Dam CDP, TX","Buchanan Dam, TX",1421,0.9423 
"48","10984","78611","TX","Buchanan Dam CDP, TX","Burnet, TX",80,0.0531 
"48","10990","78672","TX","Buchanan Lake Village CDP, TX","Tow, TX",720,1 
"48","11020","76518","TX","Buckholts town, TX","Buckholts, TX",365,1 
"48","11080","78610","TX","Buda city, TX","Buda, TX",15108,1 
"48","11102","78582","TX","Buena Vista CDP, TX","Rio Grande City, TX",93,1 
"48","11116","75831","TX","Buffalo city, TX","Buffalo, TX",1767,1 
"48","11128","79508","TX","Buffalo Gap town, TX","Buffalo Gap, TX",543,1 
"48","11155","79404","TX","Buffalo Springs village, TX","Lubbock, TX",468,1 
"48","11212","75757","TX","Bullard town, TX","Bullard, TX",3318,1 
"48","11224","78070","TX","Bulverde city, TX","Spring Branch, TX",1079,0.1896 
"48","11224","78163","TX","Bulverde city, TX","Bulverde, TX",4613,0.8104 
"48","11236","77612","TX","Buna CDP, TX","Buna, TX",2137,1 
"48","11300","77024","TX","Bunker Hill Village city, TX","Houston, TX",3822,1 
"48","11368","76354","TX","Burkburnett city, TX","Burkburnett, TX",10939,1 
"48","11380","75941","TX","Burke city, TX","Diboll, TX",691,1 
"48","11428","76009","TX","Burleson city, TX","Alvarado, TX",44,0.0009 
"48","11428","76028","TX","Burleson city, TX","Burleson, TX",46831,0.983 
"48","11428","76031","TX","Burleson city, TX","Cleburne, TX",54,0.0011 
"48","11428","76058","TX","Burleson city, TX","Joshua, TX",712,0.0149 
"48","11440","76519","TX","Burlington CDP, TX","Burlington, TX",81,1 
"48","11464","78611","TX","Burnet city, TX","Burnet, TX",6436,1 
"48","11536","77835","TX","Burton city, TX","Burton, TX",297,1 
"48","11572","79119","TX","Bushland CDP, TX","Amarillo, TX",360,0.1611 
"48","11572","79124","TX","Bushland CDP, TX","Amarillo, TX",1874,0.8389 
"48","11626","79938","TX","Butterfield CDP, TX","El Paso, TX",100,1 
"48","11644","76357","TX","Byers city, TX","Byers, TX",454,1 
"48","11656","76631","TX","Bynum town, TX","Bynum, TX",171,1 
"48","11692","79013","TX","Cactus city, TX","Cactus, TX",2995,0.9797 
"48","11692","79029","TX","Cactus city, TX","Dumas, TX",62,0.0203 
"48","11716","75135","TX","Caddo Mills city, TX","Caddo Mills, TX",1492,0.998 
"48","11716","75402","TX","Caddo Mills city, TX","Greenville, TX",3,0.002 
"48","11725","77836","TX","Cade Lakes CDP, TX","Caldwell, TX",507,1 
"48","11836","77836","TX","Caldwell city, TX","Caldwell, TX",3993,1 
"48","11940","75754","TX","Callender Lake CDP, TX","Ben Wheeler, TX",4,0.0037 
"48","11940","75778","TX","Callender Lake CDP, TX","Murchison, TX",1086,0.9963 
"48","11968","76240","TX","Callisburg city, TX","Gainesville, TX",318,0.9907 
"48","11968","76273","TX","Callisburg city, TX","Whitesboro, TX",3,0.0093 
"48","11992","77837","TX","Calvert city, TX","Calvert, TX",962,1 
"48","12010","78582","TX","Camargito CDP, TX","Rio Grande City, TX",324,1 
"48","12040","76520","TX","Cameron city, TX","Cameron, TX",5306,1 
"48","12045","78526","TX","Cameron Park CDP, TX","Brownsville, TX",6099,1 
"48","12112","75422","TX","Campbell city, TX","Campbell, TX",542,1 
"48","12226","78582","TX","Campo Verde CDP, TX","Rio Grande City, TX",111,1 
"48","12334","78602","TX","Camp Swift CDP, TX","Bastrop, TX",7943,1 
"48","12388","78833","TX","Camp Wood city, TX","Camp Wood, TX",517,1 
"48","12412","79014","TX","Canadian city, TX","Canadian, TX",2339,1 
"48","12472","75148","TX","Caney City town, TX","Malakoff, TX",187,1 
"48","12496","75103","TX","Canton city, TX","Canton, TX",4229,1 
"48","12502","78355","TX","Cantu Addition CDP, TX","Falfurrias, TX",191,1 
"48","12508","79835","TX","Canutillo CDP, TX","Canutillo, TX",6152,0.9903 
"48","12508","79932","TX","Canutillo CDP, TX","El Paso, TX",60,0.0097 
"48","12532","79015","TX","Canyon city, TX","Canyon, TX",14168,0.955 
"48","12532","79016","TX","Canyon city, TX","Canyon, TX",668,0.045 
"48","12562","76048","TX","Canyon Creek CDP, TX","Granbury, TX",1249,1 
"48","12580","78070","TX","Canyon Lake CDP, TX","Spring Branch, TX",5950,0.1912 
"48","12580","78132","TX","Canyon Lake CDP, TX","New Braunfels, TX",4292,0.1379 
"48","12580","78133","TX","Canyon Lake CDP, TX","Canyon Lake, TX",19894,0.6392 
"48","12580","78623","TX","Canyon Lake CDP, TX","Fischer, TX",918,0.0295 
"48","12580","78666","TX","Canyon Lake CDP, TX","San Marcos, TX",70,0.0022 
"48","12600","77331","TX","Cape Royale CDP, TX","Coldspring, TX",657,1 
"48","12736","76435","TX","Carbon town, TX","Carbon, TX",281,1 
"48","12892","76901","TX","Carlsbad CDP, TX","San Angelo, TX",11,0.0177 
"48","12892","76934","TX","Carlsbad CDP, TX","Carlsbad, TX",611,0.9823 
"48","12895","76645","TX","Carls Corner town, TX","Hillsboro, TX",43,0.2139 
"48","12895","76670","TX","Carls Corner town, TX","Milford, TX",158,0.7861 
"48","12904","76436","TX","Carlton CDP, TX","Carlton, TX",102,1 
"48","12916","78932","TX","Carmine city, TX","Carmine, TX",244,1 
"48","12982","78834","TX","Carrizo Hill CDP, TX","Carrizo Springs, TX",550,1 
"48","12988","78834","TX","Carrizo Springs city, TX","Carrizo Springs, TX",4892,1 
"48","13024","75006","TX","Carrollton city, TX","Carrollton, TX",47811,0.3583 
"48","13024","75007","TX","Carrollton city, TX","Carrollton, TX",52526,0.3936 
"48","13024","75010","TX","Carrollton city, TX","Carrollton, TX",33024,0.2475 
"48","13024","75056","TX","Carrollton city, TX","The Colony, TX",67,0.0005 
"48","13024","75234","TX","Carrollton city, TX","Dallas, TX",6,0 
"48","13075","76082","TX","Carter CDP, TX","Springtown, TX",1392,0.8503 
"48","13075","76085","TX","Carter CDP, TX","Weatherford, TX",245,0.1497 
"48","13108","75633","TX","Carthage city, TX","Carthage, TX",6569,1 
"48","13128","78582","TX","Casa Blanca CDP, TX","Rio Grande City, TX",65,1 
"48","13150","78584","TX","Casas CDP, TX","Roma, TX",29,1 
"48","13198","76305","TX","Cashion Community city, TX","Wichita Falls, TX",286,1 
"48","13276","78213","TX","Castle Hills city, TX","San Antonio, TX",3771,0.948 
"48","13276","78216","TX","Castle Hills city, TX","San Antonio, TX",207,0.052 
"48","13312","78009","TX","Castroville city, TX","Castroville, TX",2954,1 
"48","13324","78836","TX","Catarina CDP, TX","Catarina, TX (PO boxes)",70,1 
"48","13432","78612","TX","Cedar Creek CDP, TX","Cedar Creek, TX",3154,1 
"48","13492","75104","TX","Cedar Hill city, TX","Cedar Hill, TX",49017,0.9973 
"48","13492","75137","TX","Cedar Hill city, TX","Duncanville, TX",20,0.0004 
"48","13492","75154","TX","Cedar Hill city, TX","Red Oak, TX",25,0.0005 
"48","13492","76065","TX","Cedar Hill city, TX","Midlothian, TX",86,0.0017 
"48","13552","78613","TX","Cedar Park city, TX","Cedar Park, TX",75328,0.9708 
"48","13552","78641","TX","Cedar Park city, TX","Leander, TX",1962,0.0253 
"48","13552","78726","TX","Cedar Park city, TX","Austin, TX",281,0.0036 
"48","13552","78750","TX","Cedar Park city, TX","Austin, TX",24,0.0003 
"48","13570","77351","TX","Cedar Point CDP, TX","Livingston, TX",851,1 
"48","13672","75423","TX","Celeste city, TX","Celeste, TX",809,1 
"48","13684","75009","TX","Celina city, TX","Celina, TX",12269,0.733 
"48","13684","75071","TX","Celina city, TX","Mckinney, TX",163,0.0097 
"48","13684","75078","TX","Celina city, TX","Prosper, TX",3175,0.1897 
"48","13684","76227","TX","Celina city, TX","Aubrey, TX",1132,0.0676 
"48","13732","75935","TX","Center city, TX","Center, TX",5221,1 
"48","13828","78010","TX","Center Point CDP, TX","Center Point, TX",1263,1 
"48","13900","75833","TX","Centerville city, TX","Centerville, TX",905,1 
"48","13972","77627","TX","Central Gardens CDP, TX","Nederland, TX",4301,0.9835 
"48","13972","77705","TX","Central Gardens CDP, TX","Beaumont, TX",72,0.0165 
"48","14038","78542","TX","César Chávez CDP, TX","Edinburg, TX",1608,1 
"48","14224","75758","TX","Chandler city, TX","Chandler, TX",3275,1 
"48","14236","77015","TX","Channelview CDP, TX","Houston, TX",2591,0.0567 
"48","14236","77049","TX","Channelview CDP, TX","Houston, TX",7857,0.172 
"48","14236","77530","TX","Channelview CDP, TX","Channelview, TX",35240,0.7713 
"48","14260","79018","TX","Channing city, TX","Channing, TX",281,1 
"48","14266","78582","TX","Chaparrito CDP, TX","Rio Grande City, TX",142,1 
"48","14290","78545","TX","Chapeno CDP, TX","Falcon Heights, TX (PO boxes)",42,1 
"48","14404","78011","TX","Charlotte city, TX","Charlotte, TX",1524,1 
"48","14584","75936","TX","Chester town, TX","Chester, TX",270,1 
"48","14620","76431","TX","Chico city, TX","Chico, TX",946,1 
"48","14668","79201","TX","Childress city, TX","Childress, TX",5737,1 
"48","14680","79225","TX","Chillicothe city, TX","Chillicothe, TX",549,1 
"48","14692","76632","TX","Chilton CDP, TX","Chilton, TX",776,1 
"48","14704","77613","TX","China city, TX","China, TX (PO boxes)",944,0.7492 
"48","14704","77713","TX","China city, TX","Beaumont, TX",316,0.2508 
"48","14716","78263","TX","China Grove town, TX","San Antonio, TX",1141,1 
"48","14740","76633","TX","China Spring CDP, TX","China Spring, TX",1376,0.9582 
"48","14740","76708","TX","China Spring CDP, TX","Waco, TX",60,0.0418 
"48","14776","75937","TX","Chireno city, TX","Chireno, TX",370,1 
"48","14860","78012","TX","Christine town, TX","Christine, TX",337,1 
"48","14872","76935","TX","Christoval CDP, TX","Christoval, TX",482,1 
"48","14880","78566","TX","Chula Vista CDP, TX","Los Fresnos, TX",257,1 
"48","14881","78852","TX","Chula Vista CDP, TX","Eagle Pass, TX",5100,1 
"48","14882","78839","TX","Chula Vista CDP, TX","Crystal City, TX",307,1 
"48","14920","78108","TX","Cibolo city, TX","Cibolo, TX",31971,0.9906 
"48","14920","78124","TX","Cibolo city, TX","Marion, TX",298,0.0092 
"48","14920","78155","TX","Cibolo city, TX","Seguin, TX",7,0.0002 
"48","14927","78840","TX","Cienegas Terrace CDP, TX","Del Rio, TX",3025,1 
"48","14929","77450","TX","Cinco Ranch CDP, TX","Katy, TX",11308,0.6692 
"48","14929","77494","TX","Cinco Ranch CDP, TX","Katy, TX",5591,0.3308 
"48","14986","78602","TX","Circle D-KC Estates CDP, TX","Bastrop, TX",1787,0.6905 
"48","14986","78659","TX","Circle D-KC Estates CDP, TX","Paige, TX",801,0.3095 
"48","15004","76437","TX","Cisco city, TX","Cisco, TX",3883,1 
"48","15028","78574","TX","Citrus City CDP, TX","Mission, TX",3291,1 
"48","15112","79226","TX","Clarendon city, TX","Clarendon, TX",1877,1 
"48","15160","75426","TX","Clarksville city, TX","Clarksville, TX",2857,1 
"48","15172","75604","TX","Clarksville City city, TX","Longview, TX",140,0.1795 
"48","15172","75647","TX","Clarksville City city, TX","Gladewater, TX",346,0.4436 
"48","15172","75693","TX","Clarksville City city, TX","White Oak, TX",294,0.3769 
"48","15196","79019","TX","Claude city, TX","Claude, TX",1186,1 
"48","15232","77879","TX","Clay CDP, TX","Somerville, TX",139,1 
"48","15328","77565","TX","Clear Lake Shores city, TX","Kemah, TX",1258,1 
"48","15364","76031","TX","Cleburne city, TX","Cleburne, TX",7176,0.2289 
"48","15364","76033","TX","Cleburne city, TX","Cleburne, TX",23865,0.7612 
"48","15364","76044","TX","Cleburne city, TX","Godley, TX",77,0.0025 
"48","15364","76058","TX","Cleburne city, TX","Joshua, TX",234,0.0075 
"48","15436","77327","TX","Cleveland city, TX","Cleveland, TX",6789,0.9087 
"48","15436","77328","TX","Cleveland city, TX","Cleveland, TX",682,0.0913 
"48","15472","76634","TX","Clifton city, TX","Clifton, TX",3465,1 
"48","15544","79836","TX","Clint town, TX","Clint, TX",923,1 
"48","15628","77015","TX","Cloverleaf CDP, TX","Houston, TX",24100,1 
"48","15652","77531","TX","Clute city, TX","Clute, TX",10591,0.9988 
"48","15652","77566","TX","Clute city, TX","Lake Jackson, TX",13,0.0012 
"48","15676","79510","TX","Clyde city, TX","Clyde, TX",3811,1 
"48","15700","79511","TX","Coahoma town, TX","Coahoma, TX",869,0.9196 
"48","15700","79720","TX","Coahoma town, TX","Big Spring, TX",76,0.0804 
"48","15796","75211","TX","Cockrell Hill city, TX","Dallas, TX",3815,1 
"48","15820","75763","TX","Coffee City town, TX","Frankston, TX",236,0.9478 
"48","15820","75770","TX","Coffee City town, TX","Larue, TX",13,0.0522 
"48","15892","77331","TX","Coldspring city, TX","Coldspring, TX",819,1 
"48","15916","76834","TX","Coleman city, TX","Coleman, TX",3912,1 
"48","15976","77840","TX","College Station city, TX","College Station, TX",55180,0.4579 
"48","15976","77843","TX","College Station city, TX","College Station, TX",8701,0.0722 
"48","15976","77845","TX","College Station city, TX","College Station, TX",56630,0.4699 
"48","15988","76021","TX","Colleyville city, TX","Bedford, TX",29,0.0011 
"48","15988","76034","TX","Colleyville city, TX","Colleyville, TX",25953,0.996 
"48","15988","76092","TX","Colleyville city, TX","Southlake, TX",75,0.0029 
"48","16036","76233","TX","Collinsville town, TX","Collinsville, TX",1866,1 
"48","16048","75938","TX","Colmesneil city, TX","Colmesneil, TX",542,1 
"48","16110","78043","TX","Colorado Acres CDP, TX","Laredo, TX",102,0.8031 
"48","16110","78044","TX","Colorado Acres CDP, TX","Laredo, TX (PO boxes)",25,0.1969 
"48","16120","79512","TX","Colorado City city, TX","Colorado City, TX",3991,1 
"48","16168","78934","TX","Columbus city, TX","Columbus, TX",3699,1 
"48","16192","76442","TX","Comanche city, TX","Comanche, TX",4211,1 
"48","16204","78535","TX","Combes town, TX","Combes, TX (PO boxes)",679,0.2264 
"48","16204","78550","TX","Combes town, TX","Harlingen, TX",548,0.1827 
"48","16204","78552","TX","Combes town, TX","Harlingen, TX",1772,0.5909 
"48","16216","75159","TX","Combine city, TX","Seagoville, TX",2245,1 
"48","16228","78013","TX","Comfort CDP, TX","Comfort, TX",2211,1 
"48","16240","75428","TX","Commerce city, TX","Commerce, TX",9090,1 
"48","16252","75431","TX","Como town, TX","Como, TX",728,1 
"48","16300","78349","TX","Concepcion CDP, TX","Concepcion, TX",42,1 
"48","16432","77301","TX","Conroe city, TX","Conroe, TX",35721,0.3971 
"48","16432","77302","TX","Conroe city, TX","Conroe, TX",1676,0.0186 
"48","16432","77303","TX","Conroe city, TX","Conroe, TX",5999,0.0667 
"48","16432","77304","TX","Conroe city, TX","Conroe, TX",31066,0.3453 
"48","16432","77316","TX","Conroe city, TX","Montgomery, TX",2627,0.0292 
"48","16432","77318","TX","Conroe city, TX","Willis, TX",628,0.007 
"48","16432","77356","TX","Conroe city, TX","Montgomery, TX",5584,0.0621 
"48","16432","77378","TX","Conroe city, TX","Willis, TX",639,0.0071 
"48","16432","77384","TX","Conroe city, TX","Conroe, TX",5956,0.0662 
"48","16432","77385","TX","Conroe city, TX","Conroe, TX",60,0.0007 
"48","16468","78109","TX","Converse city, TX","Converse, TX",27466,1 
"48","16540","76066","TX","Cool city, TX","Millsap, TX",51,0.2417 
"48","16540","76088","TX","Cool city, TX","Weatherford, TX",160,0.7583 
"48","16552","76635","TX","Coolidge town, TX","Coolidge, TX",778,1 
"48","16564","75432","TX","Cooper city, TX","Cooper, TX",1911,1 
"48","16612","75019","TX","Coppell city, TX","Coppell, TX",42983,1 
"48","16624","76522","TX","Copperas Cove city, TX","Copperas Cove, TX",36643,0.9993 
"48","16624","76549","TX","Copperas Cove city, TX","Killeen, TX",27,0.0007 
"48","16636","75077","TX","Copper Canyon town, TX","Lewisville, TX",970,0.5604 
"48","16636","76226","TX","Copper Canyon town, TX","Argyle, TX",761,0.4396 
"48","16696","76208","TX","Corinth city, TX","Denton, TX",3432,0.1516 
"48","16696","76210","TX","Corinth city, TX","Denton, TX",19202,0.8484 
"48","17000","78373","TX","Corpus Christi city, TX","Port Aransas, TX",226,0.0007 
"48","17000","78380","TX","Corpus Christi city, TX","Robstown, TX",379,0.0012 
"48","17000","78401","TX","Corpus Christi city, TX","Corpus Christi, TX",4701,0.0148 
"48","17000","78402","TX","Corpus Christi city, TX","Corpus Christi, TX",607,0.0019 
"48","17000","78404","TX","Corpus Christi city, TX","Corpus Christi, TX",15339,0.0483 
"48","17000","78405","TX","Corpus Christi city, TX","Corpus Christi, TX",14151,0.0445 
"48","17000","78406","TX","Corpus Christi city, TX","Corpus Christi, TX",1148,0.0036 
"48","17000","78407","TX","Corpus Christi city, TX","Corpus Christi, TX",1649,0.0052 
"48","17000","78408","TX","Corpus Christi city, TX","Corpus Christi, TX",11016,0.0347 
"48","17000","78409","TX","Corpus Christi city, TX","Corpus Christi, TX",2566,0.0081 
"48","17000","78410","TX","Corpus Christi city, TX","Corpus Christi, TX",29412,0.0925 
"48","17000","78411","TX","Corpus Christi city, TX","Corpus Christi, TX",26150,0.0823 
"48","17000","78412","TX","Corpus Christi city, TX","Corpus Christi, TX",38783,0.122 
"48","17000","78413","TX","Corpus Christi city, TX","Corpus Christi, TX",37531,0.1181 
"48","17000","78414","TX","Corpus Christi city, TX","Corpus Christi, TX",46972,0.1478 
"48","17000","78415","TX","Corpus Christi city, TX","Corpus Christi, TX",36446,0.1147 
"48","17000","78416","TX","Corpus Christi city, TX","Corpus Christi, TX",14103,0.0444 
"48","17000","78417","TX","Corpus Christi city, TX","Corpus Christi, TX",4462,0.014 
"48","17000","78418","TX","Corpus Christi city, TX","Corpus Christi, TX",31781,0.1 
"48","17000","78419","TX","Corpus Christi city, TX","Corpus Christi, TX",441,0.0014 
"48","17036","75939","TX","Corrigan town, TX","Corrigan, TX",1477,1 
"48","17060","75109","TX","Corsicana city, TX","Corsicana, TX",146,0.0058 
"48","17060","75110","TX","Corsicana city, TX","Corsicana, TX",24963,0.9942 
"48","17200","75158","TX","Cottonwood city, TX","Scurry, TX",181,1 
"48","17208","78657","TX","Cottonwood Shores city, TX","Horseshoe Bay, TX",1403,1 
"48","17216","78014","TX","Cotulla city, TX","Cotulla, TX",3718,1 
"48","17236","78336","TX","Country Acres CDP, TX","Aransas Pass, TX",163,1 
"48","17312","76574","TX","Coupland city, TX","Taylor, TX",8,0.0277 
"48","17312","78615","TX","Coupland city, TX","Coupland, TX",281,0.9723 
"48","17336","77523","TX","Cove city, TX","Baytown, TX",525,1 
"48","17372","76636","TX","Covington city, TX","Covington, TX",261,1 
"48","17408","79730","TX","Coyanosa CDP, TX","Coyanosa, TX (PO boxes)",155,1 
"48","17426","78332","TX","Coyote Acres CDP, TX","Alice, TX",570,1 
"48","17429","76009","TX","Coyote Flats city, TX","Alvarado, TX",38,0.1101 
"48","17429","76031","TX","Coyote Flats city, TX","Cleburne, TX",307,0.8899 
"48","17504","75114","TX","Crandall city, TX","Crandall, TX",3860,1 
"48","17516","79731","TX","Crane city, TX","Crane, TX",3478,1 
"48","17540","76637","TX","Cranfills Gap city, TX","Cranfills Gap, TX",277,1 
"48","17564","76638","TX","Crawford town, TX","Crawford, TX",886,0.9989 
"48","17564","76657","TX","Crawford town, TX","Mc Gregor, TX",1,0.0011 
